T,Delta,pO2
583.89001,6.20E-05,0.15
583.95801,5.27E-05,0.15
584.02399,-1.38E-05,0.15
584.091,-2.31E-05,0.15
584.159,1.54E-05,0.15
584.224,2.47E-05,0.15
584.29999,4.92E-05,0.15
584.36298,9.12E-05,0.15
584.43597,1.24E-04,0.15
584.48798,1.40E-04,0.15
584.56897,3.87E-05,0.15
584.62598,2.47E-05,0.15
584.69202,5.62E-05,0.15
584.76398,7.37E-05,0.15
584.83398,7.02E-05,0.15
584.91199,6.09E-05,0.15
584.98499,6.32E-05,0.15
585.04401,7.02E-05,0.15
585.11798,7.72E-05,0.15
585.18402,8.07E-05,0.15
585.25098,5.97E-05,0.15
585.31403,5.85E-05,0.15
585.38202,6.09E-05,0.15
585.45398,5.15E-05,0.15
585.51801,3.17E-05,0.15
585.58301,6.09E-05,0.15
585.65302,6.90E-05,0.15
585.71698,5.97E-05,0.15
585.78601,9.70E-05,0.15
585.85498,7.60E-05,0.15
585.91998,6.09E-05,0.15
585.98602,6.32E-05,0.15
586.04999,6.09E-05,0.15
586.12097,6.67E-05,0.15
586.18201,5.27E-05,0.15
586.25702,3.75E-05,0.15
586.32501,6.09E-05,0.15
586.39203,7.02E-05,0.15
586.45398,6.20E-05,0.15
586.52502,5.50E-05,0.15
586.59802,3.17E-05,0.15
586.65997,5.39E-05,0.15
586.724,1.20E-04,0.15
586.79498,9.24E-05,0.15
586.867,3.75E-05,0.15
586.92297,4.69E-05,0.15
586.98499,7.72E-05,0.15
587.05298,5.04E-05,0.15
587.12,1.30E-05,0.15
587.19098,3.64E-05,0.15
587.255,6.32E-05,0.15
587.32202,9.12E-05,0.15
587.38,9.12E-05,0.15
587.45502,8.19E-05,0.15
587.51703,7.49E-05,0.15
587.57703,5.50E-05,0.15
587.64502,3.40E-05,0.15
587.70398,6.32E-05,0.15
587.78198,6.67E-05,0.15
587.849,5.27E-05,0.15
587.909,6.67E-05,0.15
587.97803,6.09E-05,0.15
588.05103,4.57E-05,0.15
588.112,9.47E-05,0.15
588.18402,8.19E-05,0.15
588.245,5.15E-05,0.15
588.31201,5.50E-05,0.15
588.37598,6.09E-05,0.15
588.45099,8.30E-05,0.15
588.513,9.59E-05,0.15
588.58899,5.50E-05,0.15
588.66101,6.67E-05,0.15
588.73102,3.99E-05,0.15
588.79199,4.22E-05,0.15
588.86499,7.02E-05,0.15
588.92798,7.14E-05,0.15
589,5.74E-05,0.15
589.06897,5.04E-05,0.15
589.13397,6.09E-05,0.15
589.20001,5.74E-05,0.15
589.26599,6.32E-05,0.15
589.336,6.90E-05,0.15
589.39899,6.44E-05,0.15
589.46997,5.85E-05,0.15
589.53302,4.34E-05,0.15
589.59998,2.35E-05,0.15
589.67499,3.17E-05,0.15
589.73901,5.15E-05,0.15
589.80499,7.37E-05,0.15
589.86603,9.00E-05,0.15
589.935,8.19E-05,0.15
590.00098,6.20E-05,0.15
590.07599,5.27E-05,0.15
590.14001,5.04E-05,0.15
590.20898,4.34E-05,0.15
590.27399,-2.39E-04,0.15
590.34003,-7.80E-05,0.15
590.409,2.82E-05,0.15
590.46997,7.95E-05,0.15
590.53601,1.22E-04,0.15
590.61499,1.87E-04,0.15
590.67798,1.50E-04,0.15
590.742,6.44E-05,0.15
590.80701,3.75E-05,0.15
590.87903,7.37E-05,0.15
590.94397,6.44E-05,0.15
591.00598,4.69E-05,0.15
591.07202,8.54E-05,0.15
591.13702,8.65E-05,0.15
591.21698,9.54E-06,0.15
591.27802,2.94E-05,0.15
591.34601,8.54E-05,0.15
591.41699,8.65E-05,0.15
591.47998,7.37E-05,0.15
591.54602,5.85E-05,0.15
591.61603,5.15E-05,0.15
591.68298,6.55E-05,0.15
591.74402,5.62E-05,0.15
591.81799,5.62E-05,0.15
591.88,5.62E-05,0.15
591.94702,6.44E-05,0.15
592.01398,3.87E-05,0.15
592.08002,8.54E-05,0.15
592.15302,1.18E-04,0.15
592.21399,6.44E-05,0.15
592.27698,4.92E-05,0.15
592.34497,4.92E-05,0.15
592.40997,9.54E-06,0.15
592.47601,2.47E-05,0.15
592.54401,5.62E-05,0.15
592.60797,7.37E-05,0.15
592.67297,7.37E-05,0.15
592.74298,9.00E-05,0.15
592.81097,7.49E-05,0.15
592.87598,6.90E-05,0.15
592.94397,4.34E-05,0.15
593.01001,5.97E-05,0.15
593.07898,7.25E-05,0.15
593.15002,8.07E-05,0.15
593.21503,6.90E-05,0.15
593.27899,6.79E-05,0.15
593.34601,5.39E-05,0.15
593.41199,4.34E-05,0.15
593.48102,4.92E-05,0.15
593.54498,4.45E-05,0.15
593.612,5.39E-05,0.15
593.67902,6.79E-05,0.15
593.74298,8.19E-05,0.15
593.80499,7.14E-05,0.15
593.875,5.50E-05,0.15
593.948,6.55E-05,0.15
594.01599,5.74E-05,0.15
594.07599,5.85E-05,0.15
594.14398,6.67E-05,0.15
594.21503,6.90E-05,0.15
594.28302,4.92E-05,0.15
594.34601,5.15E-05,0.15
594.41699,5.97E-05,0.15
594.48602,5.74E-05,0.15
594.552,5.62E-05,0.15
594.617,7.49E-05,0.15
594.68402,7.95E-05,0.15
594.75299,3.99E-05,0.15
594.81897,4.69E-05,0.15
594.888,6.09E-05,0.15
594.953,7.02E-05,0.15
595.02502,7.60E-05,0.15
595.08301,7.25E-05,0.15
595.15503,8.07E-05,0.15
595.211,8.42E-05,0.15
595.28198,8.19E-05,0.15
595.34198,5.85E-05,0.15
595.409,6.44E-05,0.15
595.47101,4.45E-05,0.15
595.53699,2.94E-05,0.15
595.60498,3.40E-05,0.15
595.66699,6.90E-05,0.15
595.73499,8.77E-05,0.15
595.80402,7.60E-05,0.15
595.86401,3.52E-05,0.15
595.92603,3.75E-05,0.15
595.992,1.08E-04,0.15
596.06,1.20E-04,0.15
596.12402,6.09E-05,0.15
596.19098,2.08E-07,0.15
596.25598,1.89E-05,0.15
596.32001,8.42E-05,0.15
596.39203,9.47E-05,0.15
596.45801,8.42E-05,0.15
596.52899,2.94E-05,0.15
596.59198,3.75E-05,0.15
596.66901,5.62E-05,0.15
596.72998,6.09E-05,0.15
596.79999,7.72E-05,0.15
596.87,5.15E-05,0.15
596.93701,5.74E-05,0.15
597,7.60E-05,0.15
597.07098,5.85E-05,0.15
597.14001,5.15E-05,0.15
597.21002,5.85E-05,0.15
597.27502,7.84E-05,0.15
597.33801,8.07E-05,0.15
597.401,7.60E-05,0.15
597.46698,6.09E-05,0.15
597.54498,3.52E-05,0.15
597.61499,1.77E-05,0.15
597.677,3.75E-05,0.15
597.73901,5.62E-05,0.15
597.79999,8.65E-05,0.15
597.86298,8.54E-05,0.15
597.93103,6.32E-05,0.15
598.005,6.55E-05,0.15
598.07098,6.55E-05,0.15
598.14301,7.84E-05,0.15
598.21002,5.85E-05,0.15
598.27802,5.74E-05,0.15
598.34802,6.79E-05,0.15
598.40802,5.15E-05,0.15
598.47601,4.10E-05,0.15
598.54303,3.75E-05,0.15
598.61298,5.04E-05,0.15
598.68201,7.37E-05,0.15
598.74298,6.79E-05,0.15
598.80499,7.14E-05,0.15
598.87,7.25E-05,0.15
598.95099,7.02E-05,0.15
599.00897,5.27E-05,0.15
599.08301,6.44E-05,0.15
599.14801,6.79E-05,0.15
599.21399,9.54E-06,0.15
599.27197,9.12E-05,0.15
599.34698,1.15E-04,0.15
599.40997,1.10E-04,0.15
599.48199,7.60E-05,0.15
599.54199,3.99E-05,0.15
599.60999,2.70E-05,0.15
599.67603,3.17E-05,0.15
599.745,8.77E-05,0.15
599.81799,9.47E-05,0.15
599.87799,9.12E-05,0.15
599.948,8.65E-05,0.15
600.00702,7.25E-05,0.15
600.08301,8.77E-05,0.15
600.14001,9.59E-05,0.15
600.20898,3.99E-05,0.15
600.26501,1.65E-05,0.15
600.33002,1.19E-05,0.15
600.40399,5.74E-05,0.15
600.47101,8.54E-05,0.15
600.53497,7.02E-05,0.15
600.599,8.30E-05,0.15
600.66901,6.90E-05,0.15
600.73401,6.67E-05,0.15
600.80298,8.42E-05,0.15
600.86902,3.05E-05,0.15
600.93597,3.17E-05,0.15
601.00299,1.30E-04,0.15
601.06702,1.29E-04,0.15
601.13098,9.82E-05,0.15
601.19501,7.37E-05,0.15
601.26001,6.32E-05,0.15
601.32202,6.90E-05,0.15
601.39099,3.99E-05,0.15
601.46399,7.02E-05,0.15
601.521,6.67E-05,0.15
601.58899,4.69E-05,0.15
601.65198,5.62E-05,0.15
601.711,8.65E-05,0.15
601.77802,7.95E-05,0.15
601.83899,8.77E-05,0.15
601.91101,9.94E-05,0.15
601.97302,7.25E-05,0.15
602.03699,5.74E-05,0.15
602.11102,5.74E-05,0.15
602.16901,9.59E-05,0.15
602.245,1.01E-04,0.15
602.30499,7.14E-05,0.15
602.37097,4.69E-05,0.15
602.43597,4.69E-05,0.15
602.50702,1.01E-04,0.15
602.57703,-1.38E-05,0.15
602.638,-1.96E-05,0.15
602.71198,1.24E-04,0.15
602.77301,1.32E-04,0.15
602.84003,1.22E-04,0.15
602.909,9.94E-05,0.15
602.97601,1.12E-04,0.15
603.039,1.01E-04,0.15
603.10999,6.09E-05,0.15
603.17603,5.85E-05,0.15
603.23999,5.39E-05,0.15
603.31097,7.37E-05,0.15
603.37201,1.15E-04,0.15
603.435,8.77E-05,0.15
603.49799,7.37E-05,0.15
603.56897,9.70E-05,0.15
603.63599,7.72E-05,0.15
603.70502,5.85E-05,0.15
603.76801,5.97E-05,0.15
603.83698,5.97E-05,0.15
603.896,5.97E-05,0.15
603.96899,3.99E-05,0.15
604.034,7.60E-05,0.15
604.09802,9.70E-05,0.15
604.16901,9.82E-05,0.15
604.23199,8.54E-05,0.15
604.29602,8.77E-05,0.15
604.36902,8.54E-05,0.15
604.42999,7.37E-05,0.15
604.49402,7.95E-05,0.15
604.55798,9.12E-05,0.15
604.62097,1.03E-04,0.15
604.68701,9.59E-05,0.15
604.755,7.37E-05,0.15
604.82202,6.55E-05,0.15
604.89301,8.42E-05,0.15
604.95398,9.24E-05,0.15
605.01599,1.03E-04,0.15
605.09698,1.01E-04,0.15
605.15698,9.00E-05,0.15
605.22803,7.14E-05,0.15
605.28802,7.84E-05,0.15
605.35699,8.54E-05,0.15
605.41602,7.02E-05,0.15
605.487,6.79E-05,0.15
605.55603,5.50E-05,0.15
605.62,6.67E-05,0.15
605.68597,7.95E-05,0.15
605.76501,9.12E-05,0.15
605.81799,7.37E-05,0.15
605.88202,8.42E-05,0.15
605.95099,9.00E-05,0.15
606.01898,8.42E-05,0.15
606.086,6.67E-05,0.15
606.14801,6.44E-05,0.15
606.21997,3.05E-05,0.15
606.28699,-2.43E-05,0.15
606.35101,1.69E-04,0.15
606.41998,1.61E-04,0.15
606.474,1.24E-04,0.15
606.53802,9.00E-05,0.15
606.60901,7.14E-05,0.15
606.67902,7.02E-05,0.15
606.73901,7.60E-05,0.15
606.80603,7.95E-05,0.15
606.86902,7.72E-05,0.15
606.94598,7.14E-05,0.15
606.99799,8.54E-05,0.15
607.06097,1.06E-04,0.15
607.13898,9.70E-05,0.15
607.203,-7.56E-05,0.15
607.26801,2.38E-04,0.15
607.34198,1.93E-04,0.15
607.40002,1.09E-04,0.15
607.46503,8.77E-05,0.15
607.53302,7.37E-05,0.15
607.604,6.32E-05,0.15
607.66901,6.79E-05,0.15
607.73499,7.25E-05,0.15
607.80103,7.60E-05,0.15
607.86798,1.77E-05,0.15
607.94202,7.72E-05,0.15
607.99799,1.05E-04,0.15
608.07098,8.19E-05,0.15
608.13397,7.72E-05,0.15
608.19702,1.03E-04,0.15
608.26898,1.07E-05,0.15
608.33301,-3.25E-05,0.15
608.39697,1.15E-04,0.15
608.46698,1.29E-04,0.15
608.53601,7.72E-05,0.15
608.599,8.77E-05,0.15
608.66199,1.18E-04,0.15
608.72803,4.34E-05,0.15
608.79303,-2.31E-05,0.15
608.86902,6.20E-05,0.15
608.92499,1.62E-04,0.15
608.99701,1.32E-04,0.15
609.06097,7.49E-05,0.15
609.13202,9.82E-05,0.15
609.19501,8.42E-05,0.15
609.263,4.45E-05,0.15
609.33899,6.44E-05,0.15
609.39899,7.72E-05,0.15
609.45898,6.32E-05,0.15
609.52399,7.49E-05,0.15
609.59698,1.03E-04,0.15
609.65802,7.84E-05,0.15
609.72302,7.95E-05,0.15
609.78601,9.70E-05,0.15
609.85498,9.12E-05,0.15
609.93201,5.27E-05,0.15
609.992,-9.13E-06,0.15
610.05902,3.71E-06,0.15
610.12,1.64E-04,0.15
610.19098,7.37E-05,0.15
610.255,6.20E-05,0.15
610.323,5.04E-05,0.15
610.38397,1.36E-04,0.15
610.44501,1.29E-04,0.15
610.52002,7.60E-05,0.15
610.586,6.79E-05,0.15
610.646,6.67E-05,0.15
610.70697,8.54E-05,0.15
610.77399,1.09E-04,0.15
610.82501,7.95E-05,0.15
610.88599,7.37E-05,0.15
610.94202,3.40E-05,0.15
611.00201,6.44E-05,0.15
611.06201,8.77E-05,0.15
611.12402,7.95E-05,0.15
611.18402,8.89E-05,0.15
611.23798,7.02E-05,0.15
611.302,9.24E-05,0.15
611.35602,1.15E-04,0.15
611.41901,1.08E-04,0.15
611.479,8.77E-05,0.15
611.54602,7.37E-05,0.15
611.61102,8.37E-06,0.15
611.68201,2.82E-05,0.15
611.74902,1.25E-04,0.15
611.81702,1.26E-04,0.15
611.88397,4.22E-05,0.15
611.94501,5.15E-05,0.15
612.02197,8.54E-05,0.15
612.08801,7.84E-05,0.15
612.16101,7.72E-05,0.15
612.22803,5.27E-05,0.15
612.30298,7.02E-05,0.15
612.37,7.49E-05,0.15
612.43201,8.77E-05,0.15
612.5,1.06E-04,0.15
612.56702,1.10E-04,0.15
612.63397,9.00E-05,0.15
612.70001,6.55E-05,0.15
612.76599,1.06E-04,0.15
612.83301,1.24E-04,0.15
612.90802,4.69E-05,0.15
612.97198,3.99E-05,0.15
613.039,7.37E-05,0.15
613.10498,1.06E-04,0.15
613.16901,1.01E-04,0.15
613.23297,9.35E-05,0.15
613.31,8.30E-05,0.15
613.37299,9.12E-05,0.15
613.43597,1.09E-04,0.15
613.50201,9.47E-05,0.15
613.56702,7.14E-05,0.15
613.63898,8.19E-05,0.15
613.70099,-3.13E-05,0.15
613.77399,1.22E-04,0.15
613.83899,1.75E-04,0.15
613.90198,1.33E-04,0.15
613.97302,1.04E-04,0.15
614.04303,1.16E-04,0.15
614.10797,9.47E-05,0.15
614.17102,5.62E-05,0.15
614.23401,9.00E-05,0.15
614.30103,8.89E-05,0.15
614.36798,6.67E-05,0.15
614.435,7.95E-05,0.15
614.50403,1.10E-04,0.15
614.57202,6.32E-05,0.15
614.63202,7.84E-05,0.15
614.69598,1.19E-04,0.15
614.763,1.11E-04,0.15
614.83398,1.17E-04,0.15
614.89099,7.95E-05,0.15
614.96301,4.92E-05,0.15
615.03003,1.40E-04,0.15
615.086,1.15E-04,0.15
615.15698,6.67E-05,0.15
615.22101,5.74E-05,0.15
615.27899,6.44E-05,0.15
615.34998,8.89E-05,0.15
615.40997,1.08E-04,0.15
615.47101,1.05E-04,0.15
615.54199,8.54E-05,0.15
615.60901,8.77E-05,0.15
615.66998,1.04E-04,0.15
615.73297,1.05E-04,0.15
615.802,1.09E-04,0.15
615.86298,9.24E-05,0.15
615.92798,8.19E-05,0.15
615.98297,9.00E-05,0.15
616.05402,6.79E-05,0.15
616.13,7.25E-05,0.15
616.19,8.77E-05,0.15
616.26202,8.65E-05,0.15
616.32501,8.77E-05,0.15
616.38702,1.12E-04,0.15
616.453,9.47E-05,0.15
616.508,1.01E-04,0.15
616.578,1.10E-04,0.15
616.63702,1.03E-04,0.15
616.70001,6.44E-05,0.15
616.76501,1.33E-04,0.15
616.83301,1.17E-04,0.15
616.89203,4.80E-05,0.15
616.953,1.27E-04,0.15
617.01801,1.27E-04,0.15
617.08899,1.20E-04,0.15
617.15302,9.70E-05,0.15
617.21899,7.37E-05,0.15
617.28497,5.50E-05,0.15
617.34698,1.11E-04,0.15
617.42102,1.08E-04,0.15
617.49799,1.01E-04,0.15
617.55298,8.19E-05,0.15
617.62097,1.23E-04,0.15
617.69202,1.12E-04,0.15
617.75403,1.09E-04,0.15
617.82501,1.24E-04,0.15
617.89301,1.16E-04,0.15
617.95502,9.70E-05,0.15
618.01801,7.95E-05,0.15
618.08301,7.37E-05,0.15
618.15601,7.49E-05,0.15
618.22302,8.07E-05,0.15
618.29303,7.84E-05,0.15
618.35498,8.30E-05,0.15
618.42297,9.47E-05,0.15
618.487,8.42E-05,0.15
618.54797,9.94E-05,0.15
618.61603,1.37E-04,0.15
618.672,1.17E-04,0.15
618.745,1.02E-04,0.15
618.80298,1.15E-04,0.15
618.86499,5.27E-05,0.15
618.93201,6.67E-05,0.15
618.99701,1.47E-04,0.15
619.05902,8.07E-05,0.15
619.12799,1.12E-04,0.15
619.19397,1.16E-04,0.15
619.26001,1.12E-04,0.15
619.32898,1.09E-04,0.15
619.39203,9.00E-05,0.15
619.46002,9.94E-05,0.15
619.53302,1.10E-04,0.15
619.59302,1.16E-04,0.15
619.65503,1.01E-04,0.15
619.72198,9.47E-05,0.15
619.79199,1.09E-04,0.15
619.85498,1.50E-04,0.15
619.92603,1.30E-04,0.15
619.995,9.70E-05,0.15
620.05902,8.77E-05,0.15
620.12701,9.47E-05,0.15
620.19,8.54E-05,0.15
620.258,2.47E-05,0.15
620.33099,9.12E-05,0.15
620.40002,1.04E-04,0.15
620.45697,1.48E-04,0.15
620.52698,1.30E-04,0.15
620.59601,1.20E-04,0.15
620.66302,1.26E-04,0.15
620.73602,1.09E-04,0.15
620.80603,1.22E-04,0.15
620.87,1.06E-04,0.15
620.93701,1.03E-04,0.15
621.005,9.59E-05,0.15
621.06702,9.94E-05,0.15
621.13898,9.59E-05,0.15
621.19897,6.90E-05,0.15
621.26398,4.92E-05,0.15
621.32703,6.90E-05,0.15
621.39899,7.60E-05,0.15
621.45697,1.24E-04,0.15
621.52502,1.09E-04,0.15
621.58698,1.22E-04,0.15
621.65302,1.30E-04,0.15
621.716,1.02E-04,0.15
621.78699,9.82E-05,0.15
621.84399,1.37E-04,0.15
621.91901,1.43E-04,0.15
621.98499,1.29E-04,0.15
622.047,1.03E-04,0.15
622.10699,8.19E-05,0.15
622.17499,1.01E-04,0.15
622.23901,8.54E-05,0.15
622.29901,8.42E-05,0.15
622.37201,4.57E-05,0.15
622.42902,1.44E-04,0.15
622.49701,1.52E-04,0.15
622.55603,1.55E-04,0.15
622.63397,1.38E-04,0.15
622.69098,1.20E-04,0.15
622.758,1.11E-04,0.15
622.82703,1.06E-04,0.15
622.89301,8.07E-05,0.15
622.96002,1.30E-04,0.15
623.01898,1.37E-04,0.15
623.08301,1.23E-04,0.15
623.15302,9.47E-05,0.15
623.22198,4.57E-05,0.15
623.27698,8.07E-05,0.15
623.35699,1.08E-04,0.15
623.41803,3.64E-05,0.15
623.48901,5.97E-05,0.15
623.54901,1.58E-04,0.15
623.617,1.45E-04,0.15
623.68103,7.02E-05,0.15
623.745,1.26E-04,0.15
623.80902,1.33E-04,0.15
623.883,1.33E-04,0.15
623.94397,1.03E-04,0.15
624.01099,1.09E-04,0.15
624.08002,1.22E-04,0.15
624.14099,1.15E-04,0.15
624.211,1.22E-04,0.15
624.271,1.27E-04,0.15
624.33899,2.98E-04,0.15
624.40302,8.54E-05,0.15
624.46198,-4.46E-06,0.15
624.54102,-2.13E-06,0.15
624.599,9.12E-05,0.15
624.67102,1.03E-04,0.15
624.72998,1.05E-04,0.15
624.789,1.03E-04,0.15
624.854,1.20E-04,0.15
624.92999,1.24E-04,0.15
624.995,1.09E-04,0.15
625.05499,1.45E-04,0.15
625.12097,1.29E-04,0.15
625.18799,9.12E-05,0.15
625.258,7.25E-05,0.15
625.31799,4.80E-05,0.15
625.39899,5.27E-05,0.15
625.45697,1.18E-04,0.15
625.53003,1.22E-04,0.15
625.59497,1.18E-04,0.15
625.65698,1.09E-04,0.15
625.72699,1.16E-04,0.15
625.79498,1.20E-04,0.15
625.854,1.25E-04,0.15
625.92499,1.32E-04,0.15
625.99402,1.17E-04,0.15
626.06097,1.29E-04,0.15
626.12701,1.27E-04,0.15
626.198,9.47E-05,0.15
626.26001,1.19E-04,0.15
626.33502,1.03E-04,0.15
626.396,8.19E-05,0.15
626.46301,6.44E-05,0.15
626.52802,1.01E-04,0.15
626.599,1.25E-04,0.15
626.66998,1.43E-04,0.15
626.72803,1.40E-04,0.15
626.79797,1.01E-04,0.15
626.86401,1.15E-04,0.15
626.93298,1.59E-04,0.15
626.99103,1.64E-04,0.15
627.05402,1.22E-04,0.15
627.12097,1.48E-04,0.15
627.19299,1.33E-04,0.15
627.25598,8.42E-05,0.15
627.32599,9.59E-05,0.15
627.38501,8.89E-05,0.15
627.461,9.24E-05,0.15
627.52502,9.00E-05,0.15
627.58099,1.01E-04,0.15
627.65503,1.34E-04,0.15
627.72101,1.32E-04,0.15
627.78601,1.23E-04,0.15
627.849,1.29E-04,0.15
627.92401,1.34E-04,0.15
627.98602,1.27E-04,0.15
628.05298,1.39E-04,0.15
628.12402,1.32E-04,0.15
628.19,1.09E-04,0.15
628.26099,1.31E-04,0.15
628.33197,1.04E-04,0.15
628.39801,7.37E-05,0.15
628.46301,9.00E-05,0.15
628.526,8.89E-05,0.15
628.59399,1.06E-04,0.15
628.664,1.48E-04,0.15
628.72699,1.39E-04,0.15
628.79303,1.22E-04,0.15
628.85602,1.02E-04,0.15
628.92902,1.09E-04,0.15
628.99799,1.18E-04,0.15
629.06403,1.25E-04,0.15
629.12402,9.82E-05,0.15
629.19501,1.12E-04,0.15
629.25897,1.45E-04,0.15
629.323,1.22E-04,0.15
629.38,1.06E-04,0.15
629.45001,1.02E-04,0.15
629.52399,9.47E-05,0.15
629.58502,1.22E-04,0.15
629.65399,1.15E-04,0.15
629.71997,1.22E-04,0.15
629.789,1.04E-04,0.15
629.85498,1.22E-04,0.15
629.922,1.36E-04,0.15
629.98602,1.36E-04,0.15
630.06403,1.13E-04,0.15
630.13098,1.46E-04,0.15
630.20203,1.69E-04,0.15
630.27399,1.61E-04,0.15
630.336,1.37E-04,0.15
630.40698,1.29E-04,0.15
630.46899,9.70E-05,0.15
630.53802,8.54E-05,0.15
630.60699,7.95E-05,0.15
630.67499,9.12E-05,0.15
630.73602,1.24E-04,0.15
630.81,1.30E-04,0.15
630.86902,1.08E-04,0.15
630.93799,1.12E-04,0.15
631.01001,1.39E-04,0.15
631.06097,1.33E-04,0.15
631.133,1.37E-04,0.15
631.20001,1.37E-04,0.15
631.26898,1.27E-04,0.15
631.33002,1.22E-04,0.15
631.39203,1.18E-04,0.15
631.45697,1.15E-04,0.15
631.52399,1.03E-04,0.15
631.59302,9.94E-05,0.15
631.651,1.03E-04,0.15
631.71802,9.94E-05,0.15
631.78601,9.47E-05,0.15
631.85303,9.24E-05,0.15
631.92102,1.11E-04,0.15
631.98602,1.39E-04,0.15
632.04102,1.62E-04,0.15
632.11603,1.51E-04,0.15
632.17902,1.24E-04,0.15
632.25,1.45E-04,0.15
632.31403,1.30E-04,0.15
632.38202,1.23E-04,0.15
632.44897,1.24E-04,0.15
632.52002,1.16E-04,0.15
632.58801,1.01E-04,0.15
632.65698,8.07E-05,0.15
632.74103,1.06E-04,0.15
632.80902,1.06E-04,0.15
632.87299,1.03E-04,0.15
632.94098,1.69E-04,0.15
633.01501,1.55E-04,0.15
633.08099,1.04E-04,0.15
633.15399,1.10E-04,0.15
633.21698,1.02E-04,0.15
633.28802,1.24E-04,0.15
633.34601,1.59E-04,0.15
633.42297,1.65E-04,0.15
633.48199,1.37E-04,0.15
633.54303,1.23E-04,0.15
633.604,1.16E-04,0.15
633.67603,-1.15E-05,0.15
633.73999,4.80E-05,0.15
633.80603,1.79E-04,0.15
633.87903,1.93E-04,0.15
633.93597,1.60E-04,0.15
634.005,1.22E-04,0.15
634.06799,1.23E-04,0.15
634.14398,1.69E-04,0.15
634.211,1.71E-04,0.15
634.276,1.48E-04,0.15
634.33502,1.34E-04,0.15
634.40302,1.24E-04,0.15
634.47198,1.26E-04,0.15
634.54102,1.32E-04,0.15
634.60303,1.15E-04,0.15
634.67499,1.11E-04,0.15
634.745,1.34E-04,0.15
634.81299,1.33E-04,0.15
634.89203,7.95E-05,0.15
634.95203,1.06E-04,0.15
635.02197,1.39E-04,0.15
635.09003,1.39E-04,0.15
635.15399,1.32E-04,0.15
635.22198,1.34E-04,0.15
635.284,1.39E-04,0.15
635.34601,1.57E-04,0.15
635.41602,1.71E-04,0.15
635.48602,1.19E-04,0.15
635.54602,1.30E-04,0.15
635.60999,1.22E-04,0.15
635.685,9.47E-05,0.15
635.74799,1.06E-04,0.15
635.81097,1.36E-04,0.15
635.875,1.54E-04,0.15
635.95001,1.47E-04,0.15
636.02197,1.39E-04,0.15
636.08099,1.26E-04,0.15
636.15302,1.33E-04,0.15
636.21997,1.76E-04,0.15
636.28497,1.60E-04,0.15
636.35199,1.45E-04,0.15
636.41998,1.09E-04,0.15
636.48602,5.50E-05,0.15
636.55402,6.32E-05,0.15
636.62201,1.50E-04,0.15
636.68701,1.57E-04,0.15
636.763,1.51E-04,0.15
636.82202,1.23E-04,0.15
636.89801,1.16E-04,0.15
636.96301,9.70E-05,0.15
637.03998,1.01E-04,0.15
637.09302,1.08E-04,0.15
637.16498,1.24E-04,0.15
637.23401,1.65E-04,0.15
637.30298,1.87E-04,0.15
637.37299,1.87E-04,0.15
637.435,1.61E-04,0.15
637.51099,1.27E-04,0.15
637.57599,1.32E-04,0.15
637.633,1.57E-04,0.15
637.69702,1.39E-04,0.15
637.771,1.29E-04,0.15
637.841,1.30E-04,0.15
637.89697,1.12E-04,0.15
637.97198,1.09E-04,0.15
638.03198,1.66E-04,0.15
638.09998,1.64E-04,0.15
638.17297,1.60E-04,0.15
638.22998,1.79E-04,0.15
638.31,1.86E-04,0.15
638.38202,1.82E-04,0.15
638.453,1.65E-04,0.15
638.52197,1.58E-04,0.15
638.59497,1.54E-04,0.15
638.66901,1.38E-04,0.15
638.74298,1.43E-04,0.15
638.82001,1.53E-04,0.15
638.89398,1.30E-04,0.15
638.97198,1.13E-04,0.15
639.04602,1.29E-04,0.15
639.11499,1.69E-04,0.15
639.17902,1.54E-04,0.15
639.26001,1.58E-04,0.15
639.32098,1.59E-04,0.15
639.39398,1.58E-04,0.15
639.46198,1.58E-04,0.15
639.52802,1.60E-04,0.15
639.59497,1.58E-04,0.15
639.65997,1.48E-04,0.15
639.72601,1.38E-04,0.15
639.79199,1.59E-04,0.15
639.85602,1.60E-04,0.15
639.92603,1.39E-04,0.15
639.98901,1.45E-04,0.15
640.06201,1.16E-04,0.15
640.12701,1.41E-04,0.15
640.18903,1.62E-04,0.15
640.255,1.74E-04,0.15
640.33002,1.66E-04,0.15
640.40198,1.54E-04,0.15
640.46698,1.59E-04,0.15
640.53497,1.54E-04,0.15
640.61401,1.90E-04,0.15
640.66602,1.96E-04,0.15
640.742,1.73E-04,0.15
640.81097,1.68E-04,0.15
640.88098,1.67E-04,0.15
640.948,1.43E-04,0.15
641.02399,1.47E-04,0.15
641.08899,1.30E-04,0.15
641.16199,1.53E-04,0.15
641.23901,1.66E-04,0.15
641.29498,1.73E-04,0.15
641.36499,1.69E-04,0.15
641.43201,1.73E-04,0.15
641.513,1.59E-04,0.15
641.57202,1.60E-04,0.15
641.63501,1.69E-04,0.15
641.70898,1.72E-04,0.15
641.77899,1.82E-04,0.15
641.83502,1.75E-04,0.15
641.896,1.79E-04,0.15
641.96399,1.43E-04,0.15
642.03601,1.27E-04,0.15
642.10602,1.45E-04,0.15
642.15802,1.51E-04,0.15
642.23602,1.64E-04,0.15
642.29901,1.65E-04,0.15
642.35999,1.87E-04,0.15
642.42102,1.79E-04,0.15
642.50098,1.73E-04,0.15
