T,Delta,pO2
934.18903,0.01246,0.208
934.25098,0.01243,0.208
934.32397,0.01239,0.208
934.383,0.01235,0.208
934.44397,0.01239,0.208
934.51099,0.01245,0.208
934.58301,0.01245,0.208
934.65399,0.01244,0.208
934.71503,0.01238,0.208
934.784,0.01246,0.208
934.84998,0.01252,0.208
934.92499,0.01255,0.208
934.98798,0.01253,0.208
935.05603,0.01252,0.208
935.12799,0.01248,0.208
935.18402,0.01252,0.208
935.25,0.01257,0.208
935.31201,0.01256,0.208
935.38202,0.01255,0.208
935.44897,0.0126,0.208
935.51599,0.01257,0.208
935.57898,0.01256,0.208
935.64801,0.01257,0.208
935.716,0.01255,0.208
935.78003,0.01248,0.208
935.85303,0.01266,0.208
935.91901,0.01269,0.208
935.97803,0.0126,0.208
936.05402,0.01263,0.208
936.11902,0.01264,0.208
936.19,0.0126,0.208
936.25299,0.01259,0.208
936.31702,0.01271,0.208
936.38397,0.01269,0.208
936.45697,0.01262,0.208
936.52197,0.01264,0.208
936.59003,0.01263,0.208
936.65002,0.01265,0.208
936.71503,0.01274,0.208
936.78302,0.01272,0.208
936.86102,0.01264,0.208
936.92798,0.01274,0.208
936.987,0.01265,0.208
937.047,0.01259,0.208
937.117,0.01277,0.208
937.19501,0.01282,0.208
937.26099,0.0128,0.208
937.328,0.0128,0.208
937.39301,0.01276,0.208
937.45502,0.01276,0.208
937.526,0.01285,0.208
937.59399,0.01283,0.208
937.66199,0.01277,0.208
937.71899,0.01285,0.208
937.78497,0.01285,0.208
937.85199,0.01271,0.208
937.91699,0.01285,0.208
937.987,0.01289,0.208
938.05103,0.01289,0.208
938.12701,0.01276,0.208
938.19202,0.01277,0.208
938.26001,0.01284,0.208
938.32202,0.01289,0.208
938.38599,0.01296,0.208
938.45398,0.01293,0.208
938.52002,0.01295,0.208
938.58899,0.01289,0.208
938.65601,0.01287,0.208
938.72601,0.01285,0.208
938.79199,0.01293,0.208
938.85699,0.01294,0.208
938.91901,0.0129,0.208
938.992,0.01292,0.208
939.06097,0.01292,0.208
939.12903,0.01296,0.208
939.19397,0.01295,0.208
939.26001,0.01291,0.208
939.328,0.01289,0.208
939.39899,0.01287,0.208
939.47302,0.01292,0.208
939.53601,0.01297,0.208
939.604,0.01308,0.208
939.67401,0.01316,0.208
939.73798,0.01312,0.208
939.80499,0.01301,0.208
939.86798,0.01299,0.208
939.93701,0.01315,0.208
940.00403,0.01312,0.208
940.065,0.0131,0.208
940.13501,0.01306,0.208
940.20203,0.01304,0.208
940.276,0.01308,0.208
940.33398,0.01314,0.208
940.40302,0.01313,0.208
940.47601,0.01302,0.208
940.53198,0.01304,0.208
940.599,0.01305,0.208
940.672,0.01308,0.208
940.74103,0.01319,0.208
940.80103,0.01311,0.208
940.867,0.01312,0.208
940.93298,0.01325,0.208
941.00098,0.01315,0.208
941.07001,0.01319,0.208
941.13501,0.01323,0.208
941.20801,0.01322,0.208
941.26703,0.01323,0.208
941.32898,0.01315,0.208
941.39801,0.01317,0.208
941.466,0.01319,0.208
941.53198,0.01349,0.208
941.599,0.01316,0.208
941.66302,0.01318,0.208
941.72803,0.01319,0.208
941.79401,0.01322,0.208
941.86401,0.01331,0.208
941.92603,0.01327,0.208
941.99402,0.01331,0.208
942.065,0.01328,0.208
942.133,0.0133,0.208
942.20099,0.01328,0.208
942.26599,0.01327,0.208
942.33301,0.0133,0.208
942.396,0.01333,0.208
942.46399,0.0134,0.208
942.53198,0.01335,0.208
942.59998,0.01331,0.208
942.66998,0.01328,0.208
942.729,0.01331,0.208
942.79797,0.01333,0.208
942.86499,0.01338,0.208
942.92999,0.0134,0.208
943.00201,0.0134,0.208
943.065,0.01341,0.208
943.13501,0.01342,0.208
943.20203,0.01334,0.208
943.26501,0.0135,0.208
943.33301,0.01356,0.208
943.40399,0.01353,0.208
943.47198,0.01343,0.208
943.53497,0.0134,0.208
943.59698,0.01342,0.208
943.67102,0.01345,0.208
943.73499,0.01344,0.208
943.80103,0.01346,0.208
943.87,0.01348,0.208
943.93597,0.01349,0.208
944.00403,0.0135,0.208
944.07202,0.01349,0.208
944.13898,0.01354,0.208
944.20398,0.01347,0.208
944.26398,0.01348,0.208
944.328,0.01356,0.208
944.39697,0.0135,0.208
944.466,0.01347,0.208
944.53497,0.01354,0.208
944.60999,0.01355,0.208
944.67401,0.01352,0.208
944.74298,0.01353,0.208
944.80701,0.01362,0.208
944.87097,0.01368,0.208
944.93701,0.01368,0.208
944.99799,0.01361,0.208
945.07098,0.01361,0.208
945.13202,0.01353,0.208
945.20398,0.01365,0.208
945.263,0.01367,0.208
945.32599,0.01361,0.208
945.39697,0.01366,0.208
945.46002,0.01365,0.208
945.526,0.01367,0.208
945.59601,0.01368,0.208
945.67102,0.01352,0.208
945.72803,0.01384,0.208
945.79797,0.01372,0.208
945.85999,0.01373,0.208
945.92798,0.01371,0.208
945.99902,0.01386,0.208
946.06403,0.01391,0.208
946.13397,0.01373,0.208
946.20203,0.01367,0.208
946.271,0.01374,0.208
946.34399,0.01378,0.208
946.40399,0.0138,0.208
946.46002,0.01378,0.208
946.53101,0.0137,0.208
946.59399,0.01372,0.208
946.66101,0.01375,0.208
946.73401,0.01383,0.208
946.80298,0.0138,0.208
946.85999,0.0138,0.208
946.93402,0.01384,0.208
947.00702,0.01382,0.208
947.06598,0.01387,0.208
947.13397,0.01384,0.208
947.20599,0.01394,0.208
947.26801,0.01396,0.208
947.336,0.01394,0.208
947.40198,0.01393,0.208
947.47302,0.01392,0.208
947.54102,0.01389,0.208
947.599,0.01394,0.208
947.672,0.01392,0.208
947.74597,0.01397,0.208
947.80402,0.01393,0.208
947.86798,0.01392,0.208
947.93597,0.01387,0.208
947.99902,0.01393,0.208
948.05902,0.01398,0.208
948.12402,0.01398,0.208
948.18903,0.01397,0.208
948.25702,0.01397,0.208
948.32001,0.01393,0.208
948.39099,0.01396,0.208
948.45599,0.01399,0.208
948.52899,0.01395,0.208
948.58899,0.01392,0.208
948.65198,0.01407,0.208
948.69897,0.01417,0.208
948.76801,0.01406,0.208
948.83099,0.0138,0.208
948.90601,0.01403,0.208
948.96198,0.01434,0.208
949.02399,0.01425,0.208
949.09302,0.0141,0.208
949.15601,0.0141,0.208
949.22601,0.01412,0.208
949.29199,0.01411,0.208
949.36102,0.01416,0.208
949.422,0.01417,0.208
949.492,0.0141,0.208
949.56897,0.01413,0.208
949.625,0.01415,0.208
949.69299,0.01406,0.208
949.758,0.01414,0.208
949.83197,0.0142,0.208
949.89502,0.01413,0.208
949.95599,0.01417,0.208
950.03198,0.01418,0.208
950.10498,0.01422,0.208
950.17401,0.01427,0.208
950.23798,0.01426,0.208
950.31,0.01418,0.208
950.37598,0.01429,0.208
950.44,0.01421,0.208
950.49799,0.01419,0.208
950.565,0.01419,0.208
950.64001,0.01423,0.208
950.703,0.01433,0.208
950.77197,0.01431,0.208
950.83398,0.01429,0.208
950.89801,0.01431,0.208
950.95697,0.01433,0.208
951.03101,0.01429,0.208
951.09399,0.01428,0.208
951.16101,0.0144,0.208
951.23199,0.01435,0.208
951.29498,0.01422,0.208
951.36798,0.01423,0.208
951.43103,0.01434,0.208
951.5,0.01438,0.208
951.56403,0.01443,0.208
951.633,0.01418,0.208
951.698,0.01448,0.208
951.76501,0.01442,0.208
951.82898,0.01442,0.208
951.896,0.01442,0.208
951.96002,0.01441,0.208
952.021,0.01448,0.208
952.09399,0.01411,0.208
952.15802,0.01429,0.208
952.22198,0.01431,0.208
952.29797,0.01473,0.208
952.36102,0.01442,0.208
952.422,0.01445,0.208
952.49298,0.01443,0.208
952.56,0.01446,0.208
952.62598,0.01453,0.208
952.70398,0.0146,0.208
952.76801,0.01462,0.208
952.83002,0.0146,0.208
952.89697,0.01462,0.208
952.966,0.01462,0.208
953.03302,0.01457,0.208
953.09998,0.01458,0.208
953.16901,0.01467,0.208
953.23297,0.01452,0.208
953.30298,0.01452,0.208
953.37,0.01454,0.208
953.43201,0.01456,0.208
953.5,0.01458,0.208
953.56097,0.01457,0.208
953.62903,0.01456,0.208
953.69897,0.01452,0.208
953.76202,0.01452,0.208
953.83099,0.01467,0.208
953.91101,0.01461,0.208
953.96899,0.01465,0.208
954.03699,0.01465,0.208
954.10999,0.01466,0.208
954.16602,0.01469,0.208
954.23401,0.01464,0.208
954.29498,0.01466,0.208
954.36401,0.01476,0.208
954.43298,0.01467,0.208
954.49402,0.01459,0.208
954.55798,0.01466,0.208
954.62201,0.01465,0.208
954.69897,0.01475,0.208
954.76898,0.01473,0.208
954.83698,0.01453,0.208
954.90601,0.01478,0.208
954.96698,0.01482,0.208
955.03601,0.01485,0.208
955.10498,0.01474,0.208
955.172,0.01472,0.208
955.23602,0.0149,0.208
955.29401,0.01507,0.208
955.36499,0.01492,0.208
955.42401,0.01489,0.208
955.49103,0.01493,0.208
955.56403,0.01485,0.208
955.62402,0.01481,0.208
955.69299,0.01485,0.208
955.76703,0.01487,0.208
955.82703,0.0149,0.208
955.90198,0.01491,0.208
955.96698,0.01481,0.208
956.034,0.01482,0.208
956.09601,0.01493,0.208
956.15802,0.01494,0.208
956.21997,0.01495,0.208
956.284,0.01491,0.208
956.35101,0.01486,0.208
956.41498,0.01495,0.208
956.48499,0.01488,0.208
956.54797,0.01494,0.208
956.617,0.01506,0.208
956.68298,0.01502,0.208
956.75299,0.01506,0.208
956.82397,0.01496,0.208
956.888,0.01495,0.208
956.948,0.01492,0.208
957.01202,0.01497,0.208
957.09003,0.01507,0.208
957.14899,0.01508,0.208
957.22198,0.01504,0.208
957.28497,0.01504,0.208
957.35199,0.0151,0.208
957.42603,0.01499,0.208
957.48798,0.01491,0.208
957.55499,0.01509,0.208
957.61798,0.01513,0.208
957.677,0.01498,0.208
957.755,0.01541,0.208
957.81403,0.01526,0.208
957.87799,0.01495,0.208
957.94598,0.01513,0.208
958.01801,0.01513,0.208
958.08801,0.01508,0.208
958.15198,0.01523,0.208
958.21997,0.01522,0.208
958.28198,0.01514,0.208
958.34601,0.01509,0.208
958.41803,0.0151,0.208
958.48999,0.01515,0.208
958.55902,0.01526,0.208
958.625,0.0153,0.208
958.69501,0.01523,0.208
958.75897,0.01521,0.208
958.81799,0.0152,0.208
958.88599,0.01527,0.208
958.94702,0.01524,0.208
959.00897,0.01527,0.208
959.08301,0.01526,0.208
959.14502,0.01487,0.208
959.20898,0.01532,0.208
959.27301,0.01547,0.208
959.33698,0.01541,0.208
959.40503,0.0153,0.208
959.47803,0.01529,0.208
959.54303,0.01537,0.208
959.61298,0.01536,0.208
959.67401,0.01527,0.208
959.74103,0.01511,0.208
959.79999,0.01545,0.208
959.87799,0.01542,0.208
959.95398,0.01533,0.208
960.01398,0.0153,0.208
960.078,0.0154,0.208
960.14697,0.01552,0.208
960.21399,0.01537,0.208
960.26898,0.01532,0.208
960.33197,0.01535,0.208
960.40002,0.01529,0.208
960.47101,0.01569,0.208
960.53802,0.01555,0.208
960.60602,0.01545,0.208
960.66901,0.01533,0.208
960.742,0.01545,0.208
960.81403,0.01558,0.208
960.88202,0.01555,0.208
960.94598,0.01541,0.208
961.01501,0.0154,0.208
961.08301,0.01551,0.208
961.14697,0.01548,0.208
961.21802,0.01547,0.208
961.284,0.01545,0.208
961.35199,0.01548,0.208
961.41803,0.01558,0.208
961.48499,0.01556,0.208
961.54602,0.0156,0.208
961.62402,0.01552,0.208
961.69202,0.01552,0.208
961.75897,0.01554,0.208
961.82501,0.01563,0.208
961.89301,0.01567,0.208
961.95697,0.01565,0.208
962.02301,0.01564,0.208
962.08002,0.01562,0.208
962.15503,0.01551,0.208
962.21698,0.01557,0.208
962.28601,0.01564,0.208
962.354,0.01571,0.208
962.422,0.01573,0.208
962.48901,0.01571,0.208
962.55402,0.0157,0.208
962.62799,0.01564,0.208
962.69598,0.01564,0.208
962.75299,0.01569,0.208
962.82397,0.01567,0.208
962.89801,0.01569,0.208
962.96899,0.01588,0.208
963.03101,0.01576,0.208
963.09003,0.01564,0.208
963.159,0.01568,0.208
963.21802,0.01568,0.208
963.27301,0.01576,0.208
963.33301,0.01579,0.208
963.40302,0.01573,0.208
963.466,0.01586,0.208
963.52899,0.01573,0.208
963.59399,0.01576,0.208
963.65698,0.01577,0.208
963.73199,0.01577,0.208
963.79901,0.01582,0.208
963.86499,0.01585,0.208
963.93201,0.01583,0.208
964.00702,0.01584,0.208
964.06,0.01593,0.208
964.13397,0.01595,0.208
964.20898,0.01588,0.208
964.284,0.01588,0.208
964.34802,0.01585,0.208
964.41602,0.01586,0.208
964.48602,0.01599,0.208
964.547,0.01596,0.208
964.61102,0.01556,0.208
964.67401,0.01584,0.208
964.737,0.01597,0.208
964.79901,0.0159,0.208
964.87299,0.01585,0.208
964.93701,0.01604,0.208
965.00598,0.01606,0.208
965.06897,0.01603,0.208
965.13397,0.01596,0.208
965.203,0.0159,0.208
965.26703,0.01598,0.208
965.34802,0.01593,0.208
965.41302,0.01575,0.208
965.47699,0.01622,0.208
965.54401,0.01621,0.208
965.612,0.01609,0.208
965.67999,0.01609,0.208
965.73901,0.01589,0.208
965.80298,0.01593,0.208
965.88098,0.01619,0.208
965.94501,0.01617,0.208
966.01501,0.01617,0.208
966.08002,0.01609,0.208
966.14398,0.01612,0.208
966.20801,0.01617,0.208
966.28198,0.01612,0.208
966.354,0.01611,0.208
966.41998,0.01613,0.208
966.49103,0.01608,0.208
966.55701,0.01628,0.208
966.62299,0.01626,0.208
966.67999,0.01648,0.208
966.755,0.01619,0.208
966.82098,0.01614,0.208
966.88898,0.01618,0.208
966.95599,0.01625,0.208
967.02301,0.01617,0.208
967.08502,0.01614,0.208
967.14697,0.01623,0.208
967.20697,0.01622,0.208
967.28302,0.01619,0.208
967.34998,0.01622,0.208
967.414,0.01629,0.208
967.47998,0.01623,0.208
967.54303,0.01627,0.208
967.604,0.01627,0.208
967.664,0.01629,0.208
967.72998,0.01639,0.208
967.79999,0.01635,0.208
967.87097,0.01631,0.208
967.93597,0.0163,0.208
968.00897,0.01643,0.208
968.07397,0.01638,0.208
968.15002,0.01637,0.208
968.22302,0.01632,0.208
968.29102,0.01634,0.208
968.35602,0.01636,0.208
968.42603,0.01638,0.208
968.49799,0.01634,0.208
968.56,0.0164,0.208
968.63,0.0164,0.208
968.69,0.01642,0.208
968.75098,0.01643,0.208
968.82397,0.01646,0.208
968.89203,0.01646,0.208
968.961,0.01648,0.208
969.02698,0.01649,0.208
969.09003,0.01649,0.208
969.15601,0.01647,0.208
969.22198,0.0163,0.208
969.29401,0.0164,0.208
969.362,0.01655,0.208
969.43402,0.01651,0.208
969.495,0.0165,0.208
969.56799,0.01662,0.208
969.633,0.01664,0.208
969.69702,0.01661,0.208
969.763,0.01636,0.208
969.828,0.01655,0.208
969.89398,0.01677,0.208
969.96002,0.01662,0.208
970.02502,0.01665,0.208
970.08801,0.0167,0.208
970.15302,0.01635,0.208
970.22101,0.01671,0.208
970.28302,0.01669,0.208
970.35303,0.01664,0.208
970.41901,0.01659,0.208
970.48401,0.01664,0.208
970.54901,0.01658,0.208
970.62,0.01652,0.208
970.68799,0.01664,0.208
970.74902,0.01669,0.208
970.81201,0.01669,0.208
970.88501,0.01616,0.208
970.94501,0.01653,0.208
971.00897,0.01691,0.208
971.07703,0.01678,0.208
971.14001,0.01672,0.208
971.20599,0.01684,0.208
971.26703,0.01681,0.208
971.33301,0.0168,0.208
971.401,0.01681,0.208
971.466,0.01681,0.208
971.53802,0.01678,0.208
971.60498,0.0167,0.208
971.67297,0.01673,0.208
971.74103,0.01674,0.208
971.80499,0.01676,0.208
971.875,0.0167,0.208
971.93701,0.01674,0.208
972.00598,0.0169,0.208
972.07703,0.01693,0.208
972.13898,0.01691,0.208
972.203,0.01691,0.208
972.26801,0.01687,0.208
972.341,0.01687,0.208
972.40601,0.01684,0.208
972.47601,0.01688,0.208
972.54303,0.01694,0.208
972.617,0.0168,0.208
972.67902,0.0169,0.208
972.75,0.01699,0.208
972.82202,0.01695,0.208
972.89099,0.01691,0.208
972.96002,0.01697,0.208
973.02899,0.01696,0.208
973.08801,0.01684,0.208
973.16498,0.01669,0.208
973.22998,0.01725,0.208
973.297,0.01709,0.208
973.36902,0.01702,0.208
973.43597,0.017,0.208
973.5,0.01708,0.208
973.56201,0.01702,0.208
973.625,0.01704,0.208
973.68903,0.01714,0.208
973.75702,0.01715,0.208
973.81,0.01701,0.208
973.87201,0.01706,0.208
973.94098,0.01714,0.208
974.00897,0.0171,0.208
974.06299,0.01687,0.208
974.13,0.01714,0.208
974.185,0.01725,0.208
974.245,0.01726,0.208
974.31097,0.01708,0.208
974.38397,0.01703,0.208
974.46802,0.01715,0.208
974.55298,0.01721,0.208
974.63098,0.01722,0.208
974.71198,0.01717,0.208
974.79199,0.01704,0.208
974.87299,0.01712,0.208
974.96301,0.0172,0.208
975.04303,0.01722,0.208
975.10901,0.01729,0.208
975.17603,0.01732,0.208
975.25098,0.01727,0.208
975.32098,0.01721,0.208
975.39398,0.01722,0.208
975.45099,0.01728,0.208
975.52301,0.01732,0.208
975.58698,0.01736,0.208
975.65399,0.01733,0.208
975.72601,0.01735,0.208
975.784,0.01731,0.208
975.85199,0.01715,0.208
975.91602,0.01736,0.208
975.98999,0.01772,0.208
976.05701,0.01742,0.208
976.13397,0.01747,0.208
976.19897,0.01746,0.208
976.27197,0.01745,0.208
976.33698,0.01742,0.208
976.40198,0.01736,0.208
976.46997,0.01741,0.208
976.53101,0.01747,0.208
976.59601,0.01738,0.208
976.66199,0.01739,0.208
976.73199,0.01741,0.208
976.789,0.01739,0.208
976.862,0.01732,0.208
976.93597,0.01739,0.208
977.00897,0.01758,0.208
977.06799,0.0176,0.208
977.133,0.01756,0.208
977.203,0.01736,0.208
977.27197,0.01757,0.208
977.34003,0.01768,0.208
977.40601,0.01775,0.208
977.474,0.01767,0.208
977.53699,0.01718,0.208
977.61102,0.01753,0.208
977.67102,0.01752,0.208
977.74597,0.01763,0.208
977.80902,0.01761,0.208
977.87299,0.01756,0.208
977.93799,0.01763,0.208
978.008,0.01755,0.208
978.06702,0.01762,0.208
978.13397,0.01759,0.208
978.20398,0.01755,0.208
978.26703,0.01751,0.208
978.33398,0.01772,0.208
978.39697,0.01767,0.208
978.46198,0.0179,0.208
978.53101,0.0178,0.208
978.59998,0.01777,0.208
978.66498,0.01773,0.208
978.73499,0.01764,0.208
978.80603,0.01786,0.208
978.86798,0.01787,0.208
978.94202,0.01792,0.208
979.00598,0.01783,0.208
979.07397,0.01778,0.208
979.14502,0.01765,0.208
979.20697,0.01771,0.208
979.27802,0.01783,0.208
979.35101,0.01786,0.208
979.41602,0.01785,0.208
979.48499,0.01779,0.208
979.552,0.01781,0.208
979.61298,0.01787,0.208
979.68298,0.01781,0.208
979.74103,0.01787,0.208
979.81702,0.01786,0.208
979.88599,0.01793,0.208
979.94702,0.01786,0.208
980.02002,0.01778,0.208
980.08801,0.01786,0.208
980.159,0.01789,0.208
980.229,0.01795,0.208
980.29901,0.01796,0.208
980.36499,0.01786,0.208
980.43103,0.01788,0.208
980.49902,0.01792,0.208
980.56299,0.01785,0.208
980.61902,0.01776,0.208
980.69098,0.01794,0.208
980.771,0.01798,0.208
980.83698,0.01788,0.208
980.90002,0.01796,0.208
980.96698,0.01796,0.208
981.03003,0.01798,0.208
981.10101,0.01805,0.208
981.17102,0.01806,0.208
981.23999,0.01802,0.208
981.30798,0.01801,0.208
981.37402,0.01798,0.208
981.43701,0.01797,0.208
981.50897,0.01799,0.208
981.58099,0.01812,0.208
981.651,0.01809,0.208
981.71399,0.01818,0.208
981.78003,0.01819,0.208
981.84698,0.01812,0.208
981.91699,0.01801,0.208
981.98798,0.01804,0.208
982.05798,0.01804,0.208
982.12701,0.01801,0.208
982.19897,0.01814,0.208
982.26202,0.01823,0.208
982.33301,0.01827,0.208
982.39697,0.01828,0.208
982.46698,0.01825,0.208
982.52899,0.01811,0.208
982.59198,0.01809,0.208
982.66199,0.01828,0.208
982.72998,0.01832,0.208
982.79602,0.01789,0.208
982.85303,0.01811,0.208
982.92999,0.01824,0.208
983,0.01824,0.208
983.06897,0.01824,0.208
983.13599,0.01834,0.208
983.19897,0.01834,0.208
983.26801,0.01828,0.208
983.328,0.01827,0.208
983.396,0.01824,0.208
983.466,0.01836,0.208
983.52399,0.01835,0.208
983.59399,0.01836,0.208
983.66101,0.01828,0.208
983.72601,0.01842,0.208
983.79602,0.01846,0.208
983.85797,0.01844,0.208
983.93103,0.01836,0.208
983.99701,0.01834,0.208
984.06702,0.01835,0.208
984.133,0.01841,0.208
984.19397,0.01841,0.208
984.26202,0.01845,0.208
984.336,0.0184,0.208
984.396,0.0184,0.208
984.46899,0.01841,0.208
984.534,0.01844,0.208
984.60498,0.0182,0.208
984.67401,0.01862,0.208
984.73401,0.01871,0.208
984.80701,0.01858,0.208
984.87299,0.01864,0.208
984.93799,0.01856,0.208
985.00098,0.01856,0.208
985.07001,0.01853,0.208
985.138,0.01853,0.208
985.20398,0.01847,0.208
985.27502,0.01844,0.208
985.34302,0.01859,0.208
985.409,0.0187,0.208
985.47498,0.01796,0.208
985.547,0.01884,0.208
985.61499,0.01865,0.208
985.68298,0.01852,0.208
985.745,0.01862,0.208
985.81403,0.0187,0.208
985.87903,0.0187,0.208
985.94202,0.0186,0.208
986.00201,0.01868,0.208
986.08099,0.01877,0.208
986.14301,0.01869,0.208
986.20801,0.01867,0.208
986.28003,0.0187,0.208
986.35101,0.01873,0.208
986.414,0.01864,0.208
986.48199,0.01836,0.208
986.547,0.01878,0.208
986.61902,0.01883,0.208
986.68201,0.01887,0.208
986.75299,0.01875,0.208
986.81598,0.01867,0.208
986.88599,0.01874,0.208
986.948,0.01871,0.208
987.01801,0.01872,0.208
987.08899,0.01881,0.208
987.15198,0.01881,0.208
987.22198,0.01887,0.208
987.27899,0.01886,0.208
987.35199,0.01883,0.208
987.42499,0.01881,0.208
987.48102,0.01884,0.208
987.54797,0.01886,0.208
987.61798,0.01889,0.208
987.68298,0.01881,0.208
987.75702,0.01883,0.208
987.815,0.01889,0.208
987.88599,0.01883,0.208
987.95203,0.01884,0.208
988.01202,0.01892,0.208
988.08801,0.01881,0.208
988.15002,0.01887,0.208
988.22302,0.019,0.208
988.28802,0.01904,0.208
988.35999,0.01901,0.208
988.42401,0.01897,0.208
988.48499,0.01899,0.208
988.55798,0.01901,0.208
988.617,0.01899,0.208
988.69397,0.01896,0.208
988.76001,0.01893,0.208
988.83002,0.01897,0.208
988.896,0.01899,0.208
988.95898,0.019,0.208
989.03101,0.01903,0.208
989.09302,0.01899,0.208
989.15698,0.01902,0.208
989.22998,0.01909,0.208
989.29199,0.01909,0.208
989.35999,0.01902,0.208
989.42401,0.0189,0.208
989.49799,0.01932,0.208
989.56201,0.01928,0.208
989.63702,0.01927,0.208
989.69299,0.01921,0.208
989.75201,0.01911,0.208
989.82898,0.0191,0.208
989.901,0.01917,0.208
989.95697,0.0192,0.208
990.02301,0.01915,0.208
990.08899,0.01914,0.208
990.15698,0.01918,0.208
990.22198,0.01915,0.208
990.29401,0.01897,0.208
990.34998,0.01944,0.208
990.41998,0.01936,0.208
990.492,0.01902,0.208
990.55103,0.01948,0.208
990.617,0.01935,0.208
990.685,0.01931,0.208
990.745,0.01935,0.208
990.81,0.01937,0.208
990.88,0.01935,0.208
990.95001,0.01928,0.208
991.01398,0.01925,0.208
991.08002,0.01925,0.208
991.15997,0.01931,0.208
991.224,0.01929,0.208
991.28699,0.01928,0.208
991.354,0.01936,0.208
991.43103,0.01936,0.208
991.50897,0.0194,0.208
991.57501,0.01936,0.208
991.64099,0.01935,0.208
991.71399,0.01944,0.208
991.79102,0.01942,0.208
991.85699,0.01937,0.208
991.92603,0.01934,0.208
991.98901,0.01946,0.208
992.06,0.01947,0.208
992.125,0.01944,0.208
992.19702,0.01955,0.208
992.25598,0.01953,0.208
992.323,0.01947,0.208
992.383,0.01944,0.208
992.45697,0.01945,0.208
992.52197,0.01948,0.208
992.58398,0.01952,0.208
992.64398,0.01946,0.208
992.71301,0.01959,0.208
992.776,0.01962,0.208
992.849,0.01958,0.208
992.91998,0.01958,0.208
992.98199,0.01961,0.208
993.04102,0.01953,0.208
993.10199,0.01946,0.208
993.17499,0.01954,0.208
993.23401,0.01972,0.208
993.30798,0.01972,0.208
993.375,0.01964,0.208
993.43799,0.0196,0.208
993.513,0.01958,0.208
993.57703,0.01969,0.208
993.63501,0.01973,0.208
993.70203,0.01963,0.208
993.76599,0.01967,0.208
993.82898,0.01977,0.208
993.89203,0.01974,0.208
993.96198,0.01971,0.208
994.03302,0.0197,0.208
994.09497,0.01972,0.208
994.15698,0.0197,0.208
994.23102,0.01971,0.208
994.29901,0.01975,0.208
994.36798,0.01978,0.208
994.43201,0.01973,0.208
994.49402,0.01973,0.208
994.55798,0.01982,0.208
994.62799,0.01987,0.208
994.70099,0.01981,0.208
994.76501,0.01978,0.208
994.83002,0.01983,0.208
994.89899,0.01983,0.208
994.96503,0.0198,0.208
995.02502,0.01978,0.208
995.09003,0.01981,0.208
995.14899,0.01989,0.208
995.23102,0.01987,0.208
995.29401,0.01992,0.208
995.35699,0.01992,0.208
995.41998,0.01989,0.208
995.48602,0.01981,0.208
995.54901,0.01987,0.208
995.61902,0.01989,0.208
995.69,0.01994,0.208
995.75598,0.02002,0.208
995.82703,0.01992,0.208
995.89301,0.01994,0.208
995.95599,0.02004,0.208
996.01898,0.01991,0.208
996.08899,0.0199,0.208
996.151,0.01999,0.208
996.22101,0.01999,0.208
996.28198,0.01998,0.208
996.349,0.02004,0.208
996.41199,0.02004,0.208
996.474,0.02012,0.208
996.54602,0.02014,0.208
996.61499,0.01998,0.208
996.672,0.02027,0.208
996.745,0.02009,0.208
996.81097,0.02016,0.208
996.88501,0.02009,0.208
996.95203,0.01995,0.208
997.01801,0.02014,0.208
997.08801,0.02018,0.208
997.151,0.02011,0.208
997.22699,0.02019,0.208
997.28699,0.02016,0.208
997.35303,0.02016,0.208
997.41998,0.02022,0.208
997.47803,0.02023,0.208
997.54303,0.02025,0.208
997.60498,0.02013,0.208
997.67499,0.02012,0.208
997.74799,0.02018,0.208
997.80902,0.02024,0.208
997.883,0.02028,0.208
997.95203,0.02029,0.208
998.02002,0.02026,0.208
998.07898,0.02025,0.208
998.14398,0.02027,0.208
998.21002,0.0202,0.208
998.28003,0.0203,0.208
998.34198,0.02021,0.208
998.41101,0.02032,0.208
998.47699,0.02037,0.208
998.53699,0.02036,0.208
998.60901,0.02037,0.208
998.67603,0.02035,0.208
998.74103,0.02037,0.208
998.80902,0.02037,0.208
998.87903,0.02042,0.208
998.94299,0.02044,0.208
999.01501,0.02037,0.208
999.07501,0.02033,0.208
999.14502,0.02035,0.208
999.20898,0.02043,0.208
999.276,0.02046,0.208
999.34601,0.02043,0.208
999.41101,0.02048,0.208
999.47803,0.02045,0.208
999.54498,0.02042,0.208
999.60999,0.02041,0.208
999.67798,0.02047,0.208
999.74298,0.02054,0.208
999.80499,0.02055,0.208
999.87402,0.02043,0.208
999.94202,0.02047,0.208
1000.01202,0.02049,0.208
1000.07202,0.02057,0.208
1000.14099,0.02058,0.208
1000.20398,0.02053,0.208
1000.271,0.02056,0.208
1000.33398,0.02064,0.208
1000.40002,0.02065,0.208
1000.46698,0.02064,0.208
1000.52899,0.02067,0.208
1000.59802,0.02061,0.208
1000.659,0.02058,0.208
1000.73199,0.0206,0.208
1000.79303,0.02062,0.208
1000.86902,0.02063,0.208
1000.93201,0.02063,0.208
1001,0.02051,0.208
1001.06097,0.02066,0.208
1001.12402,0.02067,0.208
1001.198,0.02071,0.208
1001.26599,0.02067,0.208
1001.33197,0.0206,0.208
1001.39801,0.02065,0.208
1001.46698,0.0207,0.208
1001.52802,0.02015,0.208
